Generation;Fitness
[125]; 8358,83954
[126]; 9617,48788
[127]; 8625,18874
[128]; 9071,44704
[129]; 7109,44069
[130]; 9348,00101
[131]; 9005,42619
[132]; 9005,42619
[133]; 8372,86732
[134]; 8240,47042
[135]; 8447,14935
[136]; 8870,33088
[137]; 9840,56595
[138]; 9127,10447
[139]; 9966,67085
[140]; 8387,44322
[141]; 8519,01623
[142]; 8285,74278
[143]; 8516,58716
[144]; 8919,11934
[145]; 8810,2759
[146]; 8819,76162
[147]; 8633,83853
[148]; 7698,37302
[149]; 7596,48968
[150]; 7596,48968
[151]; 8738,2627
[152]; 8232,54156
[153]; 9119,81501
[154]; 8373,24935
[155]; 8656,78882
[156]; 8761,80678
[157]; 9606,51205
[158]; 8579,05361
[159]; 9167,00685
[160]; 9391,45325
[161]; 9182,14012
[162]; 5979,21154
[163]; 5991,29105
[164]; 8493,81544
[165]; 7411,27648
[166]; 6766,63918
[167]; 8600,74899
[168]; 9354,5767
[169]; 9308,48788
[170]; 9653,93369
[171]; 9655,83882
[172]; 8318,38665
[173]; 8282,11335
[174]; 8427,29401
[175]; 9627,95527
[176]; 8496,5083
[177]; 6461,68016
[178]; 7078,62633
[179]; 6621,41739
[180]; 9623,36205
[181]; 8648,85909
[182]; 8244,97128
[183]; 9490,50563
[184]; 9549,18391
[185]; 8506,96768
[186]; 9353,25931
[187]; 10190,63312
[188]; 8269,38911
[189]; 8269,38911
[190]; 7657,75909
[191]; 7003,82864
[192]; 7700,90628
[193]; 9391,97323
[194]; 8792,08102
[195]; 8473,36227
[196]; 7702,73391
[197]; 8429,46912
[198]; 8429,46912
[199]; 7396,00216
[200]; 9199,31328
[201]; 7100,30519
[202]; 7620,46717
[203]; 8371,5311
[204]; 8491,10685
[205]; 8454,30087
[206]; 9312,81234
[207]; 8526,89481
[208]; 9313,76234
[209]; 8789,56587
[210]; 9205,08203
[211]; 8876,61515
[212]; 8058,94661
[213]; 8698,09076
[214]; 9107,24495
[215]; 7260,1381
[216]; 7108,28925
[217]; 8728,84466
[218]; 8221,61349
[219]; 8213,36515
[220]; 6335,29444
[221]; 5143,2285
[222]; 6451,7917
[223]; 9094,58052
[224]; 8049,90166
[225]; 7252,34683
[226]; 7252,34683
[227]; 7060,90382
[228]; 8212,46739
[229]; 8212,46739
[230]; 8863,44553
[231]; 10253,95397
[232]; 8956,46746
[233]; 8184,0381
[234]; 8184,0381
[235]; 8500,37453
[236]; 7985,1601
[237]; 8409,66847
[238]; 7649,621
[239]; 7075,40317
[240]; 8753,40101
[241]; 8187,0702
[242]; 5712,38203
[243]; 9378,42821
[244]; 9693,64913
[245]; 8678,66595
[246]; 9455,80476
[247]; 9795,5868
[248]; 8743,49957
[249]; 9997,00887
[250]; 7145,45491
[251]; 9156,89336
[252]; 7765,26356
[253]; 7786,08261
[254]; 6252,72742
[255]; 6252,72742
[256]; 8660,48932
[257]; 9299,09596
[258]; 8057,69654
[259]; 9482,12597
[260]; 8975,38088
[261]; 10628,32706
[262]; 9709,25159
[263]; 8427,7018
[264]; 7800,05476
[265]; 7462,69408
[266]; 7261,42937
[267]; 7261,42937
[268]; 4668,47107
[269]; 4341,48853
[270]; 8699,62244
[271]; 9448,72561
[272]; 8599,60837
[273]; 6264,21789
[274]; 5532,17792
[275]; 8086,20382
[276]; 7855,32489
[277]; 7741,72922
[278]; 7741,72922
[279]; 8228,74509
[280]; 7875,12323
[281]; 7783,49004
[282]; 8692,82821
[283]; 7285,493
[284]; 8012,30267
[285]; 4769,05101
[286]; 9269,63975
[287]; 8023,77576
[288]; 8450,77374
[289]; 7319,70729
[290]; 7380,31284
[291]; 6711,88268
[292]; 8617,00455
[293]; 10421,41227
[294]; 8972,58434
[295]; 10102,19387
[296]; 8826,79949
[297]; 9676,1474
[298]; 8144,98081
[299]; 8496,42042
[300]; 8513,80296
[301]; 8521,75072
