Generation;Fitness
[157]; 11522,15489
[158]; 12317,57396
[159]; 12764,29648
[160]; 13131,41296
[161]; 10088,03289
[162]; 10087,88388
[163]; 10088,23325
[164]; 10032,64871
[165]; 11910,64607
[166]; 12101,28434
[167]; 12216,89866
[168]; 11791,47914
[169]; 11767,53926
[170]; 11114,87943
[171]; 12361,06309
[172]; 11582,01645
[173]; 12519,95346
[174]; 12131,36648
[175]; 13032,91616
[176]; 12419,49867
[177]; 12177,52135
[178]; 11354,27963
[179]; 11918,01768
[180]; 11757,31861
[181]; 12199,71195
[182]; 11424,65407
[183]; 12157,19912
[184]; 10588,15322
[185]; 11124,73547
[186]; 13136,27975
[187]; 12604,01431
[188]; 12604,90613
[189]; 12480,27777
[190]; 11949,28765
[191]; 12036,58197
[192]; 12598,43043
[193]; 11688,40929
[194]; 12436,13144
[195]; 11558,51046
[196]; 11103,10272
[197]; 12721,10082
[198]; 12566,82792
[199]; 12553,40774
[200]; 12413,93791
[201]; 11790,2616
[202]; 11246,14724
[203]; 10554,23961
[204]; 10597,40435
[205]; 12995,73847
[206]; 12559,62763
[207]; 13327,17597
[208]; 12936,87826
[209]; 11837,67111
[210]; 11899,39364
[211]; 11596,21038
[212]; 11476,68919
[213]; 11569,84097
[214]; 11837,71754
[215]; 12234,03999
[216]; 11899,5817
[217]; 11904,40527
[218]; 12619,55295
[219]; 12638,23423
[220]; 12652,02014
[221]; 13588,85994
[222]; 12728,55393
[223]; 12837,03454
[224]; 13149,67926
[225]; 11882,34823
[226]; 13218,28671
[227]; 11214,72788
[228]; 11036,07892
[229]; 11206,7523
[230]; 11523,08971
[231]; 11811,51872
[232]; 11746,19398
[233]; 11601,891
[234]; 12372,77472
[235]; 10377,35397
[236]; 12385,89364
[237]; 12388,65804
[238]; 12067,46985
[239]; 11662,42212
[240]; 11458,7343
[241]; 11461,90667
[242]; 11461,90667
[243]; 12233,22428
[244]; 12380,45447
[245]; 10726,77393
[246]; 11048,48475
[247]; 11796,31702
[248]; 12677,62741
[249]; 11584,57584
[250]; 12239,41371
[251]; 12041,65233
[252]; 11519,10484
[253]; 12561,30115
[254]; 12616,99158
[255]; 12587,53629
[256]; 12616,88476
[257]; 12154,54728
[258]; 12382,80412
[259]; 12626,10297
[260]; 11811,44938
[261]; 12641,07513
[262]; 12646,20004
[263]; 12087,33231
[264]; 12704,51689
[265]; 12702,56553
[266]; 12574,77404
[267]; 11615,00731
[268]; 11615,549
[269]; 11595,59962
[270]; 11595,28617
[271]; 11989,21976
[272]; 11618,3326
[273]; 11634,6352
[274]; 11618,82325
[275]; 12277,70922
[276]; 11086,84765
[277]; 12130,94951
[278]; 12155,44338
[279]; 12129,02519
[280]; 12113,21851
[281]; 12592,40467
[282]; 12834,73002
[283]; 11602,58305
[284]; 11463,35864
[285]; 11479,05964
[286]; 11870,8649
[287]; 11855,67335
[288]; 11597,57445
[289]; 11578,51858
[290]; 11725,95026
[291]; 11694,00602
[292]; 11727,58343
[293]; 11273,43076
[294]; 11404,51467
[295]; 11404,51467
[296]; 11590,75696
[297]; 12247,79335
[298]; 12247,79335
[299]; 12238,08667
[300]; 12699,20774
[301]; 12315,18085
