Generation;Fitness
[93]; 18122,676
[94]; 18152,99662
[95]; 18029,40065
[96]; 18189,51861
[97]; 18048,1295
[98]; 17988,09979
[99]; 17960,77271
[100]; 17800,17713
[101]; 17901,3629
[102]; 17978,40243
[103]; 17949,97377
[104]; 17827,5399
[105]; 17825,50897
[106]; 17637,097
[107]; 17866,00727
[108]; 17999,5175
[109]; 17777,12745
[110]; 17951,03437
[111]; 18013,21628
[112]; 17888,53033
[113]; 17699,1632
[114]; 17719,09664
[115]; 17582,42353
[116]; 17604,19099
[117]; 17843,73054
[118]; 17961,97
[119]; 17712,80488
[120]; 17766,75223
[121]; 17832,88479
[122]; 18207,45352
[123]; 18215,52502
[124]; 18443,80636
[125]; 18213,38187
[126]; 18183,04411
[127]; 18113,40276
[128]; 17971,73774
[129]; 17783,2799
[130]; 17739,60168
[131]; 18004,04287
[132]; 18145,02721
[133]; 17929,51268
[134]; 18353,5542
[135]; 18399,00735
[136]; 18102,91573
[137]; 18184,62167
[138]; 18053,57883
[139]; 18167,68012
[140]; 17935,67142
[141]; 17819,52035
[142]; 17594,63661
[143]; 17564,61029
[144]; 17676,10595
[145]; 17826,42726
[146]; 17997,40156
[147]; 18124,5536
[148]; 17832,63911
[149]; 17970,35362
[150]; 17788,10645
[151]; 17690,97646
[152]; 17940,54729
[153]; 17832,44355
[154]; 17832,45527
[155]; 17927,72224
[156]; 17486,75224
[157]; 17519,31824
[158]; 17342,74077
[159]; 17416,03654
[160]; 17316,45108
[161]; 17613,16308
[162]; 17602,21838
[163]; 17710,51824
[164]; 17795,939
[165]; 18073,79237
[166]; 17876,59183
[167]; 17576,38262
[168]; 17780,71918
[169]; 17603,524
[170]; 17795,9153
[171]; 17834,85943
[172]; 18025,1353
[173]; 17889,24994
[174]; 17938,17953
[175]; 17915,55623
[176]; 17956,19125
[177]; 17751,94288
[178]; 17712,86591
[179]; 17716,03965
[180]; 17979,9237
[181]; 18075,48407
[182]; 18115,27715
[183]; 18057,83628
[184]; 17872,33185
[185]; 17864,37456
[186]; 17755,27514
[187]; 17744,16647
[188]; 17718,38614
[189]; 18024,33985
[190]; 18338,39209
[191]; 18080,38158
[192]; 17754,58376
[193]; 17815,0447
[194]; 17848,05289
[195]; 18017,64139
[196]; 18000,4774
[197]; 18091,97097
[198]; 17850,0152
[199]; 17775,01419
[200]; 17679,83227
[201]; 17419,93208
[202]; 17646,2135
[203]; 17510,31618
[204]; 17371,21997
[205]; 17316,29886
[206]; 17357,27586
[207]; 17489,07874
[208]; 17417,89545
[209]; 17670,56897
[210]; 17293,85854
[211]; 17394,41067
[212]; 17417,53021
[213]; 17107,19867
[214]; 16998,27887
[215]; 17001,85173
[216]; 17287,23264
[217]; 17604,66422
[218]; 17658,32512
[219]; 17520,80222
[220]; 17511,81175
[221]; 17780,77568
[222]; 17780,62114
[223]; 17828,28958
[224]; 18053,58786
[225]; 17931,15416
[226]; 18149,21281
[227]; 17892,50336
[228]; 17708,36038
[229]; 17599,97978
[230]; 17848,61166
[231]; 17866,40755
[232]; 17699,50735
[233]; 17696,02884
[234]; 17550,41601
[235]; 17290,97885
[236]; 17206,99785
[237]; 17415,4562
[238]; 17455,55495
[239]; 17490,83588
[240]; 17519,66173
[241]; 17286,06211
[242]; 17729,51834
[243]; 17724,29543
[244]; 17696,11014
[245]; 17856,3093
[246]; 17777,07052
[247]; 17980,48767
[248]; 17934,11166
[249]; 17950,35614
[250]; 17703,92511
[251]; 17667,38197
[252]; 17756,8089
[253]; 17920,19172
[254]; 17901,40793
[255]; 17855,6201
[256]; 17914,01762
[257]; 17991,15539
[258]; 17949,41736
[259]; 17695,18726
[260]; 17784,08859
[261]; 17858,26858
[262]; 18029,83704
[263]; 17949,39099
[264]; 17894,26683
[265]; 17614,97488
[266]; 17440,56269
[267]; 17717,07166
[268]; 17864,88855
[269]; 18062,98059
[270]; 17923,80838
[271]; 17895,39373
[272]; 17834,58759
[273]; 17988,10106
[274]; 17709,76977
[275]; 17771,25874
[276]; 17668,01626
[277]; 18027,18009
[278]; 17924,27251
[279]; 17872,02128
[280]; 17834,33394
[281]; 17969,22608
[282]; 17962,18984
[283]; 18001,81875
[284]; 17770,99188
[285]; 17690,331
[286]; 17443,76215
[287]; 17438,76393
[288]; 17583,21677
[289]; 17434,44718
[290]; 17531,41877
[291]; 17563,7877
[292]; 17628,52849
[293]; 18006,55609
[294]; 18112,90353
[295]; 18084,39789
[296]; 18174,52649
[297]; 18168,31225
[298]; 18064,79883
[299]; 17634,24682
[300]; 17770,61538
[301]; 17555,1522
