Generation;Fitness
[93]; 17220,39104
[94]; 17295,12661
[95]; 17253,58565
[96]; 17174,96097
[97]; 16928,40687
[98]; 16770,08405
[99]; 16868,76489
[100]; 16621,49585
[101]; 16695,14482
[102]; 17016,41509
[103]; 16893,25166
[104]; 16815,94068
[105]; 16795,71347
[106]; 16900,43772
[107]; 16811,4643
[108]; 16726,39728
[109]; 16653,20309
[110]; 16505,50865
[111]; 16498,86706
[112]; 16361,76219
[113]; 16410,14142
[114]; 16462,65561
[115]; 16429,06785
[116]; 16356,42459
[117]; 16113,49584
[118]; 16097,47027
[119]; 15897,80323
[120]; 16032,35701
[121]; 16014,56588
[122]; 16214,22608
[123]; 16332,46391
[124]; 16219,38876
[125]; 16259,68677
[126]; 16316,29062
[127]; 16331,95446
[128]; 16312,17073
[129]; 16258,05846
[130]; 16224,10672
[131]; 16219,28632
[132]; 16069,83308
[133]; 16107,44658
[134]; 16102,56572
[135]; 16048,66993
[136]; 16072,93499
[137]; 16030,48656
[138]; 16055,35984
[139]; 16142,46284
[140]; 16192,95042
[141]; 16091,84876
[142]; 16011,43417
[143]; 16165,96914
[144]; 16096,50586
[145]; 16336,94734
[146]; 16302,09071
[147]; 16260,77603
[148]; 16083,98618
[149]; 16093,56956
[150]; 16167,07379
[151]; 16282,79724
[152]; 16376,12214
[153]; 16432,01635
[154]; 16605,7638
[155]; 16473,64782
[156]; 16588,02586
[157]; 16613,59535
[158]; 16519,83461
[159]; 16530,29978
[160]; 16599,89712
[161]; 16410,419
[162]; 16404,55967
[163]; 16389,26749
[164]; 16428,04771
[165]; 16500,30596
[166]; 16217,59295
[167]; 16486,13154
[168]; 16597,21123
[169]; 16595,21838
[170]; 16583,51026
[171]; 16545,20072
[172]; 16680,90507
[173]; 16804,22258
[174]; 16964,31633
[175]; 16796,82337
[176]; 16698,12783
[177]; 16910,74185
[178]; 17023,3065
[179]; 17164,25245
[180]; 17305,14158
[181]; 17228,76895
[182]; 17206,88332
[183]; 17243,83535
[184]; 17414,47606
[185]; 17298,24046
[186]; 17283,83306
[187]; 17229,63927
[188]; 17154,33659
[189]; 17168,44171
[190]; 17223,29712
[191]; 17244,55439
[192]; 17145,86086
[193]; 17101,4828
[194]; 17002,25143
[195]; 17088,44288
[196]; 16987,22914
[197]; 16957,99276
[198]; 16681,86969
[199]; 16532,10975
[200]; 16597,28912
[201]; 16814,67837
[202]; 16784,43717
[203]; 16773,94399
[204]; 16805,41396
[205]; 16711,29172
[206]; 16722,2946
[207]; 16738,53774
[208]; 16629,29497
[209]; 16683,27025
[210]; 16503,88353
[211]; 16514,63036
[212]; 16403,04906
[213]; 16308,02428
[214]; 16286,78756
[215]; 16206,36711
[216]; 16395,61858
[217]; 16388,15446
[218]; 16353,84888
[219]; 16304,91424
[220]; 16165,78718
[221]; 16161,18685
[222]; 16062,51546
[223]; 16093,25922
[224]; 16057,94167
[225]; 15912,75087
[226]; 15967,5004
[227]; 16026,90803
[228]; 15990,19821
[229]; 16060,47679
[230]; 15858,72053
[231]; 15944,99864
[232]; 16002,52737
[233]; 15884,12964
[234]; 15810,93422
[235]; 15725,94976
[236]; 15675,22428
[237]; 15724,2601
[238]; 15748,52443
[239]; 15778,51737
[240]; 15882,70179
[241]; 15960,06673
[242]; 15765,40148
[243]; 15838,51588
[244]; 15898,09619
[245]; 15945,21264
[246]; 15976,98138
[247]; 16141,24925
[248]; 15846,78885
[249]; 16028,0271
[250]; 16125,88285
[251]; 16173,51424
[252]; 16127,94389
[253]; 16200,18246
[254]; 16063,5286
[255]; 15981,18037
[256]; 16035,83985
[257]; 16158,45933
[258]; 16292,81675
[259]; 16119,34579
[260]; 16130,21581
[261]; 15865,83842
[262]; 15869,58816
[263]; 15745,96456
[264]; 15696,7724
[265]; 15726,56605
[266]; 15732,82886
[267]; 15835,3119
[268]; 15790,55341
[269]; 15658,26271
[270]; 15692,65006
[271]; 15703,63361
[272]; 15701,12195
[273]; 15509,52789
[274]; 15557,83837
[275]; 15707,49752
[276]; 15820,80489
[277]; 15867,52928
[278]; 15775,2178
[279]; 15774,78702
[280]; 15594,18043
[281]; 15873,99508
[282]; 15774,42734
[283]; 15813,76724
[284]; 15558,68685
[285]; 15737,05377
[286]; 15862,48418
[287]; 15724,41978
[288]; 15638,45998
[289]; 15488,88897
[290]; 15475,97017
[291]; 15403,68088
[292]; 15441,20018
[293]; 15623,39085
[294]; 15633,64289
[295]; 15774,53783
[296]; 15541,5413
[297]; 15406,67269
[298]; 15368,93615
[299]; 15244,93662
[300]; 15223,27908
[301]; 15288,37644
