Generation;Fitness
[107]; 16241,20082
[108]; 15780,78533
[109]; 15646,02836
[110]; 15747,2441
[111]; 15851,70059
[112]; 15928,32478
[113]; 15860,75799
[114]; 15907,55224
[115]; 15597,34559
[116]; 15581,51671
[117]; 15915,25604
[118]; 15914,73741
[119]; 15838,18006
[120]; 15755,07498
[121]; 15964,23371
[122]; 15923,87879
[123]; 15659,95541
[124]; 16014,32571
[125]; 16230,6482
[126]; 16303,10426
[127]; 16336,75873
[128]; 16222,79025
[129]; 16485,11322
[130]; 16484,91342
[131]; 16424,6843
[132]; 16392,11488
[133]; 16446,2061
[134]; 16400,55841
[135]; 16518,46324
[136]; 16784,32098
[137]; 16772,57117
[138]; 16949,10803
[139]; 16846,13731
[140]; 16824,09187
[141]; 16770,59484
[142]; 16905,33363
[143]; 17109,40537
[144]; 17138,36756
[145]; 17450,68766
[146]; 17416,59571
[147]; 17504,38357
[148]; 17318,89528
[149]; 17395,07627
[150]; 17210,52899
[151]; 17035,13996
[152]; 17068,7432
[153]; 17126,94968
[154]; 17193,50857
[155]; 17133,77997
[156]; 17085,09953
[157]; 16894,33619
[158]; 16834,48655
[159]; 16784,07697
[160]; 16767,41723
[161]; 16714,07749
[162]; 16818,93537
[163]; 16808,27391
[164]; 16748,22047
[165]; 16500,20759
[166]; 16300,47251
[167]; 16463,71304
[168]; 16404,95097
[169]; 16421,12383
[170]; 16574,28834
[171]; 16709,33081
[172]; 16556,02563
[173]; 16427,50869
[174]; 16478,67144
[175]; 16359,0333
[176]; 16501,6291
[177]; 16478,19338
[178]; 16379,70158
[179]; 16399,54995
[180]; 16311,21218
[181]; 16552,73145
[182]; 16484,31895
[183]; 16401,47345
[184]; 16451,84089
[185]; 16335,52747
[186]; 16539,41301
[187]; 16568,12072
[188]; 16496,71017
[189]; 16432,88626
[190]; 16370,42648
[191]; 16574,65429
[192]; 16664,40228
[193]; 16594,33946
[194]; 16714,21262
[195]; 16871,45884
[196]; 17215,32894
[197]; 17143,51464
[198]; 17206,45216
[199]; 17338,70382
[200]; 17324,43105
[201]; 17134,9058
[202]; 17274,67638
[203]; 17262,2824
[204]; 17011,69684
[205]; 17135,12106
[206]; 17189,52518
[207]; 17379,08382
[208]; 17747,99644
[209]; 17767,12574
[210]; 17998,27561
[211]; 18214,03031
[212]; 17989,96753
[213]; 17662,29609
[214]; 17494,18972
[215]; 17681,77573
[216]; 17534,51379
[217]; 17554,79892
[218]; 17367,05829
[219]; 17540,84838
[220]; 17406,86163
[221]; 17694,64747
[222]; 17672,94334
[223]; 17695,86849
[224]; 17771,30506
[225]; 17846,54777
[226]; 18002,91025
[227]; 17834,11818
[228]; 17884,93248
[229]; 18106,97084
[230]; 18197,6717
[231]; 18128,09651
[232]; 17855,4584
[233]; 17867,2037
[234]; 17852,30904
[235]; 18127,15556
[236]; 18150,36797
[237]; 18109,99009
[238]; 18364,11613
[239]; 18315,64028
[240]; 18224,94104
[241]; 18245,89783
[242]; 18016,58267
[243]; 18118,02827
[244]; 18145,04867
[245]; 18216,15198
[246]; 18320,32555
[247]; 18262,93604
[248]; 18199,17035
[249]; 18294,08124
[250]; 18426,38851
[251]; 18462,90698
[252]; 18573,02114
[253]; 18526,30685
[254]; 18509,42928
[255]; 18558,00087
[256]; 18378,51023
[257]; 18384,25084
[258]; 18523,46455
[259]; 18322,86998
[260]; 18402,36519
[261]; 18563,97624
[262]; 18472,07632
[263]; 18674,12458
[264]; 18529,6532
[265]; 18052,18169
[266]; 17913,09622
[267]; 17807,5671
[268]; 17502,07921
[269]; 17395,54874
[270]; 17330,91104
[271]; 17361,70448
[272]; 17487,69194
[273]; 17383,78129
[274]; 17423,84129
[275]; 17148,08983
[276]; 17035,48402
[277]; 16965,48901
[278]; 16929,50952
[279]; 16996,01505
[280]; 17022,04275
[281]; 16891,66234
[282]; 16917,40304
[283]; 16795,12811
[284]; 16596,84042
[285]; 16573,18096
[286]; 16469,06321
[287]; 16363,27477
[288]; 16450,20439
[289]; 16273,43353
[290]; 16286,85218
[291]; 16329,29094
[292]; 16232,5278
[293]; 16453,44566
[294]; 16698,93393
[295]; 16650,27995
[296]; 16600,90599
[297]; 16751,32795
[298]; 16933,80388
[299]; 17172,96433
[300]; 17234,50815
[301]; 17154,47191
