Generation;Fitness
[93]; 18602,20894
[94]; 18413,04435
[95]; 18573,07422
[96]; 18236,16176
[97]; 18254,93377
[98]; 18366,57323
[99]; 18171,38977
[100]; 18412,76188
[101]; 18511,93889
[102]; 18645,47773
[103]; 18753,50547
[104]; 18921,06362
[105]; 18926,58295
[106]; 19339,8131
[107]; 19382,62289
[108]; 19370,54353
[109]; 19328,16471
[110]; 19493,24294
[111]; 19469,0093
[112]; 19431,0859
[113]; 19583,92061
[114]; 19521,73319
[115]; 19351,71054
[116]; 19330,84214
[117]; 19415,36111
[118]; 19635,94214
[119]; 19632,05719
[120]; 19658,03353
[121]; 19848,02661
[122]; 19724,36573
[123]; 19543,27997
[124]; 19534,12853
[125]; 19465,8246
[126]; 19451,88698
[127]; 19554,62554
[128]; 19473,13769
[129]; 19374,27954
[130]; 19370,09625
[131]; 19155,06444
[132]; 18827,42245
[133]; 18754,19496
[134]; 18539,885
[135]; 18433,06081
[136]; 18315,5644
[137]; 18320,89138
[138]; 18546,10623
[139]; 18436,15676
[140]; 18281,74294
[141]; 18320,78462
[142]; 18375,8612
[143]; 18666,58685
[144]; 18596,4304
[145]; 18384,60961
[146]; 18524,25747
[147]; 18446,01105
[148]; 18446,88564
[149]; 18682,2869
[150]; 18792,94652
[151]; 18801,41597
[152]; 18893,59342
[153]; 18724,63374
[154]; 18694,1439
[155]; 18718,69397
[156]; 18672,32824
[157]; 18567,21353
[158]; 18655,77572
[159]; 18722,79486
[160]; 18765,38702
[161]; 18525,48685
[162]; 18782,0178
[163]; 18718,39715
[164]; 18762,9459
[165]; 18748,32317
[166]; 18718,76475
[167]; 18408,51486
[168]; 18170,59068
[169]; 18222,13891
[170]; 18161,39647
[171]; 18181,20168
[172]; 18120,47508
[173]; 18004,01595
[174]; 18054,05367
[175]; 17977,84035
[176]; 18065,5271
[177]; 18240,17809
[178]; 18047,72146
[179]; 17995,27228
[180]; 17897,34722
[181]; 17943,9945
[182]; 17881,54788
[183]; 18046,24757
[184]; 17869,48762
[185]; 18005,95339
[186]; 18067,49393
[187]; 18233,69893
[188]; 17934,53208
[189]; 18149,73709
[190]; 18177,62386
[191]; 18176,72846
[192]; 18279,43368
[193]; 18359,73308
[194]; 18080,87248
[195]; 17852,96387
[196]; 17818,73361
[197]; 18037,12154
[198]; 17976,21519
[199]; 18089,38892
[200]; 18082,88149
[201]; 18043,30695
[202]; 18154,67279
[203]; 18144,50085
[204]; 17972,68805
[205]; 17919,04808
[206]; 17787,18637
[207]; 17839,99851
[208]; 17893,46711
[209]; 17925,54649
[210]; 17842,20641
[211]; 18008,36415
[212]; 17997,76821
[213]; 18035,08427
[214]; 18136,12044
[215]; 17880,43256
[216]; 17890,32292
[217]; 17842,22986
[218]; 18080,44337
[219]; 18086,94225
[220]; 17922,08708
[221]; 18016,72423
[222]; 17985,98669
[223]; 18030,18365
[224]; 18040,87808
[225]; 18037,06154
[226]; 17970,68361
[227]; 17901,68899
[228]; 17821,55034
[229]; 17804,23856
[230]; 17920,66379
[231]; 17663,13444
[232]; 17459,45943
[233]; 17740,08213
[234]; 17552,69107
[235]; 17382,70926
[236]; 17228,37508
[237]; 17257,64682
[238]; 17269,25376
[239]; 17192,04877
[240]; 17314,00807
[241]; 17369,11821
[242]; 17253,40163
[243]; 17469,14145
[244]; 17245,72759
[245]; 17339,32365
[246]; 17110,75515
[247]; 17196,13373
[248]; 17326,61954
[249]; 17476,1057
[250]; 17501,50719
[251]; 17286,49716
[252]; 17361,58731
[253]; 17256,10925
[254]; 17385,84174
[255]; 17473,24153
[256]; 17514,16786
[257]; 17497,09829
[258]; 17543,09621
[259]; 17532,38097
[260]; 17485,04958
[261]; 17587,44523
[262]; 17684,73817
[263]; 17617,6125
[264]; 17755,02283
[265]; 17731,95225
[266]; 17543,07792
[267]; 17391,57424
[268]; 17464,27236
[269]; 17289,21512
[270]; 17128,86532
[271]; 17037,2158
[272]; 16893,24902
[273]; 17188,83655
[274]; 17197,71882
[275]; 17194,13016
[276]; 17122,06423
[277]; 16976,92667
[278]; 17016,16664
[279]; 17187,81936
[280]; 17317,15169
[281]; 17280,71106
[282]; 17171,7334
[283]; 16930,92089
[284]; 16968,12711
[285]; 17090,31754
[286]; 17203,65612
[287]; 17429,85839
[288]; 17360,05394
[289]; 17351,83961
[290]; 17238,62057
[291]; 17367,75923
[292]; 17534,37464
[293]; 17561,32079
[294]; 17565,70841
[295]; 17672,74416
[296]; 17759,28181
[297]; 17604,56648
[298]; 17519,63024
[299]; 17435,3057
[300]; 17415,63589
[301]; 17581,78376
