Generation;Fitness
[111]; 16668,23574
[112]; 17100,79766
[113]; 16982,97607
[114]; 16933,53547
[115]; 16973,70842
[116]; 16954,58537
[117]; 16993,55111
[118]; 16725,30942
[119]; 16833,09834
[120]; 16738,08358
[121]; 16924,64951
[122]; 16775,9926
[123]; 16788,11696
[124]; 16898,05396
[125]; 16902,24296
[126]; 16868,00183
[127]; 16681,82633
[128]; 16696,86755
[129]; 16442,17036
[130]; 16383,80465
[131]; 16468,59835
[132]; 16877,35329
[133]; 17160,90365
[134]; 17044,78601
[135]; 16974,78496
[136]; 17203,9143
[137]; 17424,27038
[138]; 17204,07145
[139]; 17540,97016
[140]; 17729,50918
[141]; 17684,65654
[142]; 17831,76141
[143]; 17977,67996
[144]; 17733,64247
[145]; 17727,9897
[146]; 17554,34471
[147]; 17496,34452
[148]; 17316,82473
[149]; 17131,21898
[150]; 17202,32693
[151]; 17428,78073
[152]; 17167,17593
[153]; 17135,30111
[154]; 16898,70955
[155]; 16891,27266
[156]; 17023,92836
[157]; 17031,23721
[158]; 16970,47631
[159]; 16981,94767
[160]; 17228,52114
[161]; 17335,58677
[162]; 17157,97655
[163]; 17391,09871
[164]; 17527,63811
[165]; 17375,88489
[166]; 17048,20547
[167]; 16899,34853
[168]; 16896,35016
[169]; 17025,43201
[170]; 17213,58865
[171]; 17146,96414
[172]; 17067,18862
[173]; 16696,57393
[174]; 16675,32177
[175]; 16298,81345
[176]; 16361,92614
[177]; 16354,54676
[178]; 16334,91217
[179]; 16388,02066
[180]; 16774,30282
[181]; 16735,46265
[182]; 16783,6266
[183]; 16714,84869
[184]; 16881,27918
[185]; 16755,96633
[186]; 16367,8725
[187]; 16471,75346
[188]; 16420,66825
[189]; 16384,72433
[190]; 16548,13837
[191]; 16480,47446
[192]; 16735,3298
[193]; 16856,56942
[194]; 17112,39768
[195]; 16957,41883
[196]; 16988,10205
[197]; 17035,22191
[198]; 17095,0352
[199]; 17073,17639
[200]; 17418,84201
[201]; 17560,51324
[202]; 17599,79346
[203]; 17695,69309
[204]; 17429,54603
[205]; 17382,18767
[206]; 17555,61799
[207]; 17856,83578
[208]; 17836,2465
[209]; 17900,2341
[210]; 17677,78473
[211]; 17843,8724
[212]; 17796,64646
[213]; 17808,57554
[214]; 17503,04873
[215]; 17242,92251
[216]; 17320,0006
[217]; 17145,25985
[218]; 17389,09507
[219]; 17304,96592
[220]; 17188,07435
[221]; 17389,37628
[222]; 17448,92549
[223]; 17296,72086
[224]; 17019,1836
[225]; 16701,97763
[226]; 16461,39052
[227]; 16526,64785
[228]; 16618,08116
[229]; 16831,59101
[230]; 17056,31333
[231]; 17017,81242
[232]; 17105,47908
[233]; 17106,52965
[234]; 17026,19438
[235]; 17167,13295
[236]; 16935,42938
[237]; 17078,8905
[238]; 17366,88143
[239]; 17220,58103
[240]; 17020,23201
[241]; 16983,4151
[242]; 17234,19207
[243]; 17263,0099
[244]; 17492,2488
[245]; 17427,57595
[246]; 17306,89234
[247]; 17236,30926
[248]; 17440,39671
[249]; 17778,40885
[250]; 17670,71211
[251]; 17313,49359
[252]; 17107,8468
[253]; 17086,75055
[254]; 16910,67912
[255]; 17004,08183
[256]; 17022,76046
[257]; 17165,38333
[258]; 16904,1012
[259]; 17119,17468
[260]; 17029,51598
[261]; 16992,97356
[262]; 17013,04945
[263]; 17333,08445
[264]; 17304,63594
[265]; 17679,0782
[266]; 17460,25715
[267]; 17511,98773
[268]; 17409,52773
[269]; 17435,38288
[270]; 17532,02931
[271]; 17603,69162
[272]; 17513,48581
[273]; 17268,00115
[274]; 17430,94516
[275]; 17180,77413
[276]; 17448,44156
[277]; 17515,39792
[278]; 17435,76939
[279]; 17234,2618
[280]; 17095,90513
[281]; 17003,25003
[282]; 17009,87598
[283]; 17099,61415
[284]; 16906,12293
[285]; 16899,1515
[286]; 17067,64393
[287]; 17159,11003
[288]; 17310,14817
[289]; 17469,0906
[290]; 17434,7603
[291]; 17771,1501
[292]; 17779,66847
[293]; 17729,82615
[294]; 17899,77826
[295]; 18011,27143
[296]; 17952,75027
[297]; 17775,52339
[298]; 17745,25969
[299]; 17691,58328
[300]; 17739,84387
[301]; 17830,59432
