Generation;Fitness
[148]; 16888,55921
[149]; 17064,24526
[150]; 17137,29728
[151]; 17228,94962
[152]; 17208,56369
[153]; 17058,24429
[154]; 16990,30511
[155]; 17123,96534
[156]; 16932,12871
[157]; 17018,5026
[158]; 16816,99855
[159]; 16698,31049
[160]; 16864,01964
[161]; 16890,55809
[162]; 17038,24251
[163]; 17291,81921
[164]; 17384,1246
[165]; 17348,94603
[166]; 17195,67468
[167]; 17166,23946
[168]; 17191,19411
[169]; 17311,49713
[170]; 17342,56671
[171]; 17327,12376
[172]; 17211,40728
[173]; 17322,96218
[174]; 17313,03492
[175]; 17423,38799
[176]; 17377,60679
[177]; 17434,46008
[178]; 17334,11405
[179]; 17469,15733
[180]; 17512,51034
[181]; 17517,01419
[182]; 17498,748
[183]; 17618,71297
[184]; 17465,34877
[185]; 17495,91407
[186]; 17647,69388
[187]; 17666,70917
[188]; 17502,9843
[189]; 17562,2393
[190]; 17431,70066
[191]; 17455,48377
[192]; 17596,38397
[193]; 17660,27549
[194]; 17355,26644
[195]; 17243,55273
[196]; 17404,14124
[197]; 17421,04484
[198]; 17555,04838
[199]; 17709,61321
[200]; 17543,61832
[201]; 17601,74551
[202]; 17465,5678
[203]; 17469,4667
[204]; 17531,84247
[205]; 17384,15657
[206]; 17302,57237
[207]; 17341,62678
[208]; 17461,62878
[209]; 17362,27351
[210]; 17263,55187
[211]; 17204,83263
[212]; 17281,39185
[213]; 17426,5493
[214]; 17392,6761
[215]; 17051,40884
[216]; 16996,32521
[217]; 17179,3415
[218]; 17215,95145
[219]; 17344,32058
[220]; 17293,13226
[221]; 17260,67877
[222]; 17388,53636
[223]; 17281,71506
[224]; 17215,43374
[225]; 17055,60741
[226]; 17061,45098
[227]; 17328,55736
[228]; 17380,72749
[229]; 17433,11287
[230]; 17439,52435
[231]; 17337,22645
[232]; 17483,02334
[233]; 17437,72561
[234]; 17536,4272
[235]; 17412,0959
[236]; 17322,06873
[237]; 17252,15494
[238]; 17312,64976
[239]; 17281,39104
[240]; 17081,51269
[241]; 17164,26426
[242]; 17252,6229
[243]; 17295,6291
[244]; 17347,89971
[245]; 17170,30252
[246]; 17310,76106
[247]; 17344,994
[248]; 17326,29106
[249]; 17354,59833
[250]; 17267,07948
[251]; 17359,83314
[252]; 17207,56229
[253]; 17356,23379
[254]; 17676,39646
[255]; 17426,60012
[256]; 17340,62854
[257]; 17447,68916
[258]; 17453,64823
[259]; 17551,74706
[260]; 17541,62085
[261]; 17341,8517
[262]; 17435,2283
[263]; 17390,45905
[264]; 17228,03428
[265]; 17459,64989
[266]; 17294,71075
[267]; 17221,32429
[268]; 17251,95084
[269]; 17255,84564
[270]; 17174,22509
[271]; 17065,05883
[272]; 16987,43365
[273]; 17003,40746
[274]; 17053,03025
[275]; 17191,21369
[276]; 17145,27538
[277]; 17220,5872
[278]; 17097,86767
[279]; 17216,32024
[280]; 17318,09941
[281]; 17320,34033
[282]; 17112,73015
[283]; 17013,7651
[284]; 17061,88461
[285]; 17096,33542
[286]; 17044,23098
[287]; 17200,40561
[288]; 17060,8831
[289]; 17203,7346
[290]; 17187,10443
[291]; 17057,84254
[292]; 17060,60333
[293]; 17211,01581
[294]; 17230,10843
[295]; 17206,65435
[296]; 17069,2379
[297]; 17201,7538
[298]; 17214,93326
[299]; 17199,96299
[300]; 17365,55519
[301]; 17202,37575
