Generation;Fitness
[153]; 8677,36999
[154]; 10295,18543
[155]; 7837,78102
[156]; 7740,85418
[157]; 7316,28709
[158]; 7272,51089
[159]; 7272,51089
[160]; 8710,94423
[161]; 7596,01659
[162]; 8955,4772
[163]; 9940,28427
[164]; 6588,14856
[165]; 7367,5018
[166]; 7323,61898
[167]; 7773,32785
[168]; 7256,77569
[169]; 8065,7026
[170]; 10077,62266
[171]; 9609,56724
[172]; 7674,92547
[173]; 7208,54315
[174]; 7219,78615
[175]; 7231,86566
[176]; 6658,11017
[177]; 7088,80541
[178]; 7537,21674
[179]; 8385,67121
[180]; 8687,88853
[181]; 7214,46443
[182]; 9611,10519
[183]; 8171,95931
[184]; 8374,38644
[185]; 9372,78398
[186]; 8993,27771
[187]; 6310,21659
[188]; 7215,61739
[189]; 7766,67215
[190]; 8799,32626
[191]; 8689,51912
[192]; 9439,67395
[193]; 6008,29055
[194]; 6596,82388
[195]; 7939,74141
[196]; 5830,02367
[197]; 7727,88333
[198]; 7702,38405
[199]; 7709,76818
[200]; 7709,76818
[201]; 8815,01912
[202]; 8815,01912
[203]; 7953,03824
[204]; 9898,48167
[205]; 10398,29163
[206]; 8624,98831
[207]; 8696,7381
[208]; 9137,4368
[209]; 11525,16977
[210]; 10271,98016
[211]; 7828,32121
[212]; 9190,62121
[213]; 9190,62121
[214]; 9169,33434
[215]; 7734,90736
[216]; 8651,79278
[217]; 8298,51169
[218]; 8298,51169
[219]; 9999,23781
[220]; 9846,0127
[221]; 8540,50498
[222]; 9828,05866
[223]; 9164,04719
[224]; 8794,31609
[225]; 8308,86003
[226]; 7136,40433
[227]; 8094,44394
[228]; 7371,16385
[229]; 8696,00245
[230]; 9251,89957
[231]; 7147,84466
[232]; 8978,51717
[233]; 9153,27287
[234]; 9369,3443
[235]; 9174,01097
[236]; 8380,70382
[237]; 9728,34113
[238]; 9796,09877
[239]; 10000,50303
[240]; 9504,38579
[241]; 9438,01732
[242]; 9235,57532
[243]; 8636,79776
[244]; 9053,83853
[245]; 9323,0974
[246]; 7852,9627
[247]; 8040,02792
[248]; 8818,71515
[249]; 8369,84012
[250]; 9653,50483
[251]; 9781,09235
[252]; 9744,37237
[253]; 9848,53802
[254]; 10478,99423
[255]; 10638,98615
[256]; 9106,59466
[257]; 7390,68139
[258]; 8232,8298
[259]; 7378,41486
[260]; 7378,41486
[261]; 7378,41486
[262]; 7378,41486
[263]; 7255,91248
[264]; 9503,71551
[265]; 8144,01688
[266]; 8144,01688
[267]; 9017,18975
[268]; 7810,05931
[269]; 9835,30079
[270]; 9083,78384
[271]; 9063,80022
[272]; 7983,46696
[273]; 8958,73326
[274]; 9607,85794
[275]; 9570,25642
[276]; 9616,06587
[277]; 9492,56667
[278]; 8710,68543
[279]; 7224,39394
[280]; 8825,24834
[281]; 8923,44646
[282]; 10055,26811
[283]; 9128,60678
[284]; 9848,80541
[285]; 8829,39019
[286]; 8021,39971
[287]; 9651,49004
[288]; 8921,62186
[289]; 7135,72352
[290]; 8622,12554
[291]; 9197,79206
[292]; 11382,60036
[293]; 8888,44517
[294]; 9356,16053
[295]; 10190,13961
[296]; 8935,06659
[297]; 10952,34351
[298]; 9675,37511
[299]; 10817,86522
[300]; 9282,13247
[301]; 8982,9039
